"row","col","results22","results23","results24","results25","results32","results33","results34","results35","results42","results43","results44","results45","results52","results53","results54","results55"
79,0.3,0.749277800103397,0.643467818312064,0.570953987008748,0.515530368596765,0.643467818312064,0.515973907884266,0.434886718164029,0.376788203150982,0.570953987008748,0.434886718164029,0.353620577262576,0.298089182749786,0.515530368596765,0.376788203150982,0.298089182749786,0.246150417348232
80,0.3,0.754675999330195,0.649600730456024,0.577249507654108,0.521781380883192,0.649600730456024,0.522215695606772,0.440805570007347,0.382304203929964,0.577249507654108,0.440805570007347,0.358930109013134,0.302833325387702,0.521781380883192,0.382304203929964,0.302833325387702,0.250263443172466
81,0.3,0.759977022187737,0.655657454632806,0.583487939158006,0.527990661653833,0.655657454632806,0.528415957990224,0.446704837804573,0.387814466314661,0.583487939158006,0.446704837804573,0.36423891222623,0.30758645059588,0.527990661653833,0.387814466314661,0.30758645059588,0.254391463877762
82,0.3,0.765181945848561,0.661638029413455,0.589668804353221,0.534157474159535,0.661638029413455,0.534573952087836,0.452583607551811,0.393318101704308,0.589668804353221,0.452583607551811,0.369546136427393,0.312347863506422,0.534157474159535,0.393318101704308,0.312347863506422,0.258533987806152
83,0.3,0.770291862284335,0.667542528811963,0.595791662615832,0.540281113975483,0.667542528811963,0.540688967575107,0.458440987217511,0.398814234480294,0.595791662615832,0.458440987217511,0.3748509407231,0.317116871154873,0.540281113975483,0.398814234480294,0.317116871154873,0.262690520086116
84,0.3,0.775307876813192,0.67337106100618,0.601856109048491,0.546360908573174,0.67337106100618,0.546760326301836,0.464276106765499,0.404302002259556,0.601856109048491,0.464276106765499,0.38015249410662,0.321892782879858,0.546360908573174,0.404302002259556,0.321892782879858,0.26686056235012
85,0.3,0.780231106702846,0.679123767080597,0.60786177366236,0.552396216102911,0.679123767080597,0.552787381832374,0.470088118158463,0.409780556126817,0.60786177366236,0.470088118158463,0.385449975743799,0.326674910702763,0.552396216102911,0.409780556126817,0.326674910702763,0.271043613165092
86,0.3,0.785062679829473,0.684800819791479,0.613808320559719,0.558386427958052,0.684800819791479,0.558769518130781,0.475876194513585,0.415249060847145,0.613808320559719,0.475876194513585,0.390742574382369,0.331462569688393,0.558386427958052,0.415249060847145,0.331462569688393,0.275239168440842
87,0.3,0.789803732623015,0.690402422354589,0.619695447117148,0.564330963907812,0.690402422354589,0.56470615236502,0.48163953328455,0.420706695059358,0.619695447117148,0.48163953328455,0.396029491917147,0.336255078288079,0.564330963907812,0.420706695059358,0.336255078288079,0.279446721817994
88,0.3,0.794455411837528,0.695928807255971,0.625522883171345,0.570229274481654,0.695928807255971,0.570596729625399,0.487377351530664,0.426152651451473,0.625522883171345,0.487377351530664,0.401309938804353,0.341051758665876,0.570229274481654,0.426152651451473,0.341051758665876,0.283665765037211
89,0.3,0.799018868946394,0.70138023508554,0.63129039020737,0.576080839790264,0.70138023508554,0.576440725540998,0.493088888884175,0.431586136918798,0.63129039020737,0.493088888884175,0.406583137390593,0.345851937009116,0.576080839790264,0.431586136918798,0.345851937009116,0.287895788290829
90,0.3,0.803495261898162,0.706756993394244,0.636997760550824,0.581885169035348,0.706756993394244,0.582237645018398,0.498773406732186,0.437006372705646,0.636997760550824,0.498773406732186,0.411848321356446,0.350654943017818,0.581885169035348,0.437006372705646,0.350654943017818,0.292136280558509
91,0.3,0.807885753320694,0.712059395574711,0.642644816564211,0.587641800012318,0.712059395574711,0.587987021733284,0.504430188121651,0.44241259371236,0.642644816564211,0.504430188121651,0.417104735900575,0.355460113300692,0.587641800012318,0.44241259371236,0.355460113300692,0.296386729927633
92,0.3,0.812191509481817,0.71728777976517,0.648231409848515,0.593350298607359,0.71728777976517,0.593688417616758,0.510058537651213,0.447804051781089,0.648231409848515,0.510058537651213,0.422351637909495,0.360266787121287,0.593350298607359,0.447804051781089,0.360266787121287,0.300646623899823
93,0.3,0.816413699295305,0.722442507777078,0.653757420450316,0.599010258289165,0.722442507777078,0.599341422337241,0.515657781350077,0.453180011170398,0.653757420450316,0.515657781350077,0.427588296113406,0.365074309574083,0.599010258289165,0.453180011170398,0.365074309574083,0.304915449684256
94,0.3,0.820553493371294,0.727523964046514,0.659222756075214,0.60462129959627,0.727523964046514,0.604945652778932,0.521227266544852,0.458539751631841,0.659222756075214,0.521227266544852,0.432813991228892,0.369882031118259,0.60462129959627,0.458539751631841,0.369882031118259,0.309192693683185
95,0.3,0.824612063109563,0.732532554608978,0.664627351307953,0.610183069620952,0.732532554608978,0.61050075251714,0.526766361714913,0.463882567751446,0.664627351307953,0.526766361714913,0.438028016088483,0.374689307808297,0.610183069620952,0.463882567751446,0.374689307808297,0.313477844833557
96,0.3,0.828590579834955,0.737468706097683,0.669971166840015,0.615695241490052,0.737468706097683,0.616006391291294,0.532274456337,0.469207769006462,0.669971166840015,0.532274456337,0.443229675758262,0.379495501513268,0.615695241490052,0.469207769006462,0.379495501513268,0.317770390408358
97,0.3,0.832490213973181,0.742332864765474,0.675254188704661,0.621157513843517,0.742332864765474,0.621462264476268,0.537750960719662,0.474514679810123,0.675254188704661,0.537750960719662,0.448418287643402,0.38429998012529,0.621157513843517,0.474514679810123,0.38429998012529,0.322069819143102
98,0.3,0.836312134265494,0.747125495530264,0.680476427520342,0.626569610311332,0.747125495530264,0.626868092552539,0.543195305827886,0.479802639544586,0.680476427520342,0.543195305827886,0.453593181582508,0.389102117757598,0.626569610311332,0.479802639544586,0.389102117757598,0.326375620776362
99,0.3,0.840057507022266,0.751847081043256,0.685637917742646,0.631931278989363,0.751847081043256,0.632223620575809,0.548606943098761,0.485071002582712,0.685637917742646,0.548606943098761,0.458753699930729,0.39390129493244,0.631931278989363,0.485071002582712,0.39390129493244,0.330687286278996
100,0.3,0.843727495412887,0.756498120780582,0.69073871692501,0.637242291914733,0.756498120780582,0.637528617646282,0.553985344248723,0.490319138299256,0.69073871692501,0.553985344248723,0.463899197632514,0.398696898759393,0.637242291914733,0.490319138299256,0.398696898759393,0.335004308074498
2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.4,0.0686735676392412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.4,0.0934356784643327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4,0.118619700079535,0.0630643836313286,0,0,0.0630643836313286,0,0,0,0,0,0,0,0,0,0,0
8,0.4,0.142709907224201,0.0799187470802307,0,0,0.0799187470802307,0,0,0,0,0,0,0,0,0,0,0
9,0.4,0.165812735781199,0.0977552234061416,0.0611886778218381,0,0.0977552234061416,0,0,0,0.0611886778218381,0,0,0,0,0,0,0
10,0.4,0.188180190953923,0.115441008134399,0.0752087765201749,0,0.115441008134399,0.0593730307489137,0,0,0.0752087765201749,0,0,0,0,0,0,0
11,0.4,0.209994547803052,0.132805727068052,0.0900895200923765,0.0602500117889205,0.132805727068052,0.0709339011810651,0,0,0.0900895200923765,0,0,0,0.0602500117889205,0,0,0
12,0.4,0.231369213818807,0.149893141453016,0.10498457585656,0.0728139549287108,0.149893141453016,0.0832467413433922,0,0,0.10498457585656,0,0,0,0.0728139549287108,0,0,0
13,0.4,0.2523711371174,0.166771629330476,0.119723447458215,0.0860967393535909,0.166771629330476,0.0956946972336284,0.0581400088783458,0,0.119723447458215,0.0581400088783458,0,0,0.0860967393535909,0,0,0
14,0.4,0.273038033359027,0.183495525746355,0.134309593657766,0.0994187389452272,0.183495525746355,0.108137058091955,0.0678672263072297,0,0.134309593657766,0.0678672263072297,0,0,0.0994187389452272,0,0,0
15,0.4,0.293389465922644,0.20010131085209,0.148780554238986,0.112634663085038,0.20010131085209,0.120559180360208,0.0781155108275336,0,0.148780554238986,0.0781155108275336,0,0,0.112634663085038,0,0,0
16,0.4,0.313433752798115,0.216610911083165,0.163172537018141,0.125740054740699,0.216610911083165,0.132975686027627,0.0884620729340203,0.0575229322123797,0.163172537018141,0.0884620729340203,0,0,0.125740054740699,0.0575229322123797,0,0
17,0.4,0.333172279509285,0.23303558437601,0.177512840421115,0.138761788068072,0.23303558437601,0.145404380405887,0.0988199101862096,0.0663201509265985,0.177512840421115,0.0988199101862096,0.0571193813512603,0,0.138761788068072,0.0663201509265985,0,0
18,0.4,0.352602241519191,0.249379072802407,0.191819706312305,0.15172869550516,0.249379072802407,0.157859474076077,0.109184027369203,0.0754890104136728,0.191819706312305,0.109184027369203,0.0653787918025885,0,0.15172869550516,0.0754890104136728,0,0
19,0.4,0.371718408687211,0.265639922610988,0.206103900664309,0.164664168061179,0.265639922610988,0.170350396510156,0.119567292820814,0.0847013920279372,0.206103900664309,0.119567292820814,0.0739545543549571,0,0.164664168061179,0.0847013920279372,0,0
20,0.4,0.390514278190111,0.281813146033419,0.220370438305887,0.177585097942681,0.281813146033419,0.182882212812176,0.129984094573956,0.0939035188938617,0.220370438305887,0.129984094573956,0.0825602652387122,0,0.177585097942681,0.0939035188938617,0,0
21,0.4,0.408982834708994,0.297891403597649,0.234620038870393,0.190502591108788,0.297891403597649,0.195456407513706,0.140446202717762,0.103101541647984,0.234620038870393,0.140446202717762,0.0911558846222691,0.056607961680727,0.190502591108788,0.103101541647984,0.056607961680727,0
22,0.4,0.427117053635257,0.313865847279829,0.248850267967467,0.203423048130696,0.313865847279829,0.208071653803338,0.150962042730959,0.112311970706686,0.248850267967467,0.150962042730959,0.0997518427973364,0.0641267211716045,0.203423048130696,0.112311970706686,0.0641267211716045,0
